@\x01\x01\r\n'
\r\n'
 DWM1001 TWR Real Time Location System\r\n'
\r\n'
 Copyright :  2016-2019 LEAPS and Decawave\r\n'
 License   :  Please visit https://decawave.com/dwm1001_license\r\n'
 Compiled  :  Jun  7 2019 18:00:03\r\n'
\r\n'
 Help      :  ? or help\r\n'
\r\n'
dwm> lec\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.15,AN1,013A,-0.35,3.94,0.00,2.15,AN2,9618,2.68,3.86,0.00,4.01,AN3,1031,3.45,0.00,0.00,4.53,POS,-0.94,1.70,-0.44,71\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.09,AN2,9618,2.68,3.86,0.00,4.00,AN3,1031,3.45,0.00,0.00,4.64,POS,-0.92,1.74,-0.45,68\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.17,AN2,9618,2.68,3.86,0.00,4.03,AN3,1031,3.45,0.00,0.00,4.55,POS,-0.89,1.78,-0.49,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.15,AN1,013A,-0.35,3.94,0.00,2.14,AN2,9618,2.68,3.86,0.00,4.05,AN3,1031,3.45,0.00,0.00,4.43,POS,-0.94,1.72,-0.48,75\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.15,AN1,013A,-0.35,3.94,0.00,2.12,AN2,9618,2.68,3.86,0.00,4.00,AN3,1031,3.45,0.00,0.00,4.47,POS,-0.95,1.71,-0.50,72\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.11,AN2,9618,2.68,3.86,0.00,3.99,AN3,1031,3.45,0.00,0.00,4.49,POS,-0.94,1.71,-0.44,70\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.15,AN2,9618,2.68,3.86,0.00,3.98,AN3,1031,3.45,0.00,0.00,4.46,POS,-0.92,1.71,-0.46,70\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.13,AN1,013A,-0.35,3.94,0.00,2.13,AN2,9618,2.68,3.86,0.00,4.05,AN3,1031,3.45,0.00,0.00,4.49,POS,-0.95,1.69,-0.38,74\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.16,AN2,9618,2.68,3.86,0.00,4.02,AN3,1031,3.45,0.00,0.00,4.56,POS,-0.91,1.74,-0.43,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.16,AN1,013A,-0.35,3.94,0.00,2.14,AN2,9618,2.68,3.86,0.00,4.02,AN3,1031,3.45,0.00,0.00,4.50,POS,-0.89,1.79,-0.47,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.16,AN1,013A,-0.35,3.94,0.00,2.18,AN2,9618,2.68,3.86,0.00,3.97,AN3,1031,3.45,0.00,0.00,4.55,POS,-0.83,1.82,-0.53,64\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.19,AN1,013A,-0.35,3.94,0.00,2.09,AN2,9618,2.68,3.86,0.00,3.96,AN3,1031,3.45,0.00,0.00,4.48,POS,-0.81,1.86,-0.55,65\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.16,AN1,013A,-0.35,3.94,0.00,2.16,AN2,9618,2.68,3.86,0.00,4.01,AN3,1031,3.45,0.00,0.00,4.49,POS,-0.83,1.81,-0.54,70\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.18,AN1,013A,-0.35,3.94,0.00,2.22,AN2,9618,2.68,3.86,0.00,4.06,AN3,1031,3.45,0.00,0.00,4.54,POS,-0.82,1.83,-0.59,67\r\n'
